5882;mali-u17;Mali U-17;0;;club
4882;mali-u19;Mali U-19;0;;club
11360;mali-u20;Mali U-20;0;;club
17085;mali-u23;Mali U-23;0;;club
21454;mali-w;Mali W;0;;club
24888;malindi;Malindi;0;;club
7900;malkiya;Malkiya;16;Bahrain;club
15333;mallbacken-w;Mallbacken W;177;Sweden;club
271;mallorca;Mallorca;169;Spain;club
12187;mallorca2;Mallorca-2;169;Spain;club
774;malmo-ff;Malmo FF;177;Sweden;club
14315;malmo-u19;Malmo U-19;0;;club
18966;malmo-u21;Malmo U-21;177;Sweden;club
-119;malta;Malta;119;Malta;selection
5881;malta-u17;Malta U-17;119;Malta;selection
18944;malta-u16;Malta U-16;119;Malta;selection
20844;malta-u17-w;Malta U-17 W;0;;club
4881;malta-u19;Malta U-19;119;Malta;selection
22224;malta-u19-w;Malta U-19 W;0;;club
14564;maardu;Maardu;63;Estonia;club
3881;malta-u21;Malta U-21;119;Malta;selection
13766;malta-w;Malta W;119;Malta;selection
2879;maltepespor;Maltepespor;188;Turkey;club
17681;malzenice;Malzenice;164;Slovakia;club
14906;maluti-fet-college;Maluti FET College;168;South Africa;club
24247;mamahira;Mamahira;118;Mali;club
2285;mamelodi-sundowns;Mamelodi Sundowns;168;South Africa;club
14731;mamore;Mamore;28;Brasil;club
12190;manacor;Manacor;169;Spain;club
23698;managua;Managua;135;Nicaragua;club
7897;manama;Manama;16;Bahrain;club
22829;manang-marshyangdi;Manang Marshyangdi;0;;club
14439;manastirishte-2000;Manastirishte 2000;30;Bulgaria;club
21426;manaus;Manaus;28;Brasil;club
11729;manavgat;Manavgat;188;Turkey;club
17253;mancha-real;Mancha Real;169;Spain;club
20360;manchego;Manchego;169;Spain;club
461;manchester-city;Manchester City;60;England;club
23930;manchester-city-u18;Manchester City U-18;60;England;club
13053;manchester-city-u19;Manchester City U-19;0;;club
24492;manchester-city-u21;Manchester City U-21;60;England;club
13019;manchester-city-u23;Manchester City U-23;60;England;club
15247;manchester-city-w;Manchester City W;60;England;club
243;manchester-united;Manchester United;60;England;club
13738;manchester-utd-u19;Manchester Utd U-19;0;;club
23931;manchester-utd-u18;Manchester Utd U-18;60;England;club
23860;manchester-utd-u21;Manchester Utd U-21;60;England;club
13012;manchester-utd-u23;Manchester Utd U-23;60;England;club
22103;manchester-utd-w;Manchester Utd W;60;England;club
1506;mandalskameratene;Mandalskameratene;139;Norway;club
22214;mandel-united;Mandel United;20;Belgium;club
7481;mandurah-city;Mandurah City;12;Australia;club
18878;mandurah-city-u20;Mandurah City U-20;12;Australia;club
22999;mangasport;Mangasport;0;;club
23267;manica;Manica;207;Zimbabwe;club
23466;maniema-union;Maniema Union;45;DR Congo;club
15853;manisa-bbsk;Manisa BBSK;188;Turkey;club
1628;manisaspor;Manisaspor;188;Turkey;club
18130;manlleu;Manlleu;169;Spain;club
8960;manly-united-fc;Manly United FC;12;Australia;club
13798;mannsdorf;Mannsdorf;13;Austria;club
23989;manresa;Manresa;169;Spain;club
612;mansfield-town;Mansfield Town;60;England;club
9542;mansheyat;Mansheyat;97;Jordan;club
6066;mantes;Mantes;69;France;club
7116;manta;Manta;57;Ecuador;club
2376;mantova;Mantova;94;Italy;club
24867;manzini-sea-birds;Manzini Sea Birds;176;Eswatini;club
24864;manzini-wanderers;Manzini Wanderers;176;Eswatini;club
10955;maps-masku;MaPS Masku;68;Finland;club
18248;mar-menor;Mar Menor;169;Spain;club
18191;maracena;Maracena;169;Spain;club
24886;maranatha-fiokpo;Maranatha Fiokpo;0;;club
14748;maranguape-fc;Maranguape FC;28;Brasil;club
6193;marathon;Marathon;84;Honduras;club
16974;marbella;Marbella;169;Spain;club
18756;maranhao;Maranhao;28;Brasil;club
23678;marcelova;Marcelova;164;Slovakia;club
18329;marchamalo;Marchamalo;169;Spain;club
12573;marcilio-dias;Marcilio Dias;28;Brasil;club
8961;marconi-stallions;Marconi Stallions;12;Australia;club
13985;marcqenbaroeul;Marcq-en-Baroeul;69;France;club
22238;mardin-bb;Mardin BB;188;Turkey;club
15899;margarita;Margarita;199;Venezuela;club
639;marek;Marek;30;Bulgaria;club
2705;margate;Margate;60;England;club
21737;maria-saal;Maria Saal;13;Austria;club
22638;maria-da-fonte;Maria da Fonte;148;Portugal;club
133;maribor;Maribor;165;Slovenia;club
14320;maribor-u19;Maribor U-19;0;;club
24485;marianske-lazne;Marianske Lazne;52;Czech Republic;club
2183;mariehamn;Mariehamn;68;Finland;club
20875;mariebo-w;Mariebo W;177;Sweden;club
9668;marienlyst;Marienlyst;53;Denmark;club
6061;marignane-gignac;Marignane Gignac;69;France;club
6581;marilia;Marilia;28;Brasil;club
24407;marina-di-ragusa;Marina di Ragusa;94;Italy;club
25062;marines;Marines;153;Rwanda;club
2708;marine;Marine;60;England;club
14736;maringa;Maringa;28;Brasil;club
-118;mali;Mali;118;Mali;selection
12591;marino-de-cudeyo;Marino de Cudeyo;169;Spain;club
18987;marist-fire;Marist Fire;0;;club
249;maritimo;Maritimo;148;Portugal;club
11852;marino-de-luanco;Marino de Luanco;169;Spain;club
-113;macao;Macao;113;Macao;selection
24842;maritimo-w;Maritimo W;148;Portugal;club
23645;marinhense;Marinhense;148;Portugal;club
15480;maqtaaral;Maqtaaral;98;Kazakhstan;club
12900;maritimo2;Maritimo-2;148;Portugal;club
6977;maritsa;Maritsa;30;Bulgaria;club
6752;maritzburg-united;Maritzburg United;168;South Africa;club
1160;mariupol;Mariupol;192;Ukraine;club
19843;mariupol-u21;Mariupol U-21;192;Ukraine;club
24992;markez-balata;Markez Balata;142;Palestine;club
23973;maritimo-u23;Maritimo U-23;148;Portugal;club
19020;mariveni-united;Mariveni United;168;South Africa;club
18472;markranstadt;Markranstadt;74;Germany;club
3385;marquense;Marquense;80;Guatemala;club
6344;marsa;Marsa;187;Tunisia;club
24408;marsala;Marsala;94;Italy;club
175;marseille;Marseille;69;France;club
14705;marseille-endoume;Marseille Endoume;69;France;club
18533;marseille-w;Marseille W;69;France;club
15931;marseille2;Marseille-2;69;France;club
669;marsonia;Marsonia;49;Croatia;club
12861;marske-united;Marske United;60;England;club
20220;marstalrise;Marstal-Rise;53;Denmark;club
21403;martapura;Martapura;89;Indonesia;club
23528;martigny-sports;Martigny Sports;178;Switzerland;club
718;martigues;Martigues;69;France;club
24281;maroons;Maroons;191;Uganda;club
14288;martina-franca;Martina Franca;94;Italy;club
23625;martinroda;Martinroda;74;Germany;club
-120;martinique;Martinique;120;;selection
18183;martos;Martos;169;Spain;club
22029;martve-w;Martve W;0;;club
6283;mas-fes;MAS Fes;127;Morocco;club
18617;maschen;Maschen;0;;club
22218;marvilde;Marvilde;132;Netherlands;club
7400;mashal-muborak;Mashal Muborak;197;Uzbekistan;club
18488;marl-huls;Marl Huls;74;Germany;club
2976;mashukkmv;Mashuk-KMV;152;Russia;club
24023;masis;Masis;10;Armenia;club
2387;massese;Massese;94;Italy;club
13370;master-burgas;Master Burgas;30;Bulgaria;club
23212;masters-security;Masters Security;115;Malawi;club
6284;mat-tetouan;MAT Tetouan;127;Morocco;club
16171;matchakhela;Matchakhela;73;Georgia;club
20165;matelica;Matelica;94;Italy;club
13660;matera;Matera;94;Italy;club
16619;mateszalkai-mtk;Mateszalkai MTK;86;Hungary;club
12751;mathare-united;Mathare United;99;Kenya;club
17799;matlock-town;Matlock Town;60;England;club
14709;matoury;Matoury;69;France;club
19546;matsue-city;Matsue City;96;Japan;club
1004;mattersburg;Mattersburg;13;Austria;club
6951;matsumoto-yamaga-fc;Matsumoto Yamaga FC;96;Japan;club
21734;mattersburg2;Mattersburg-2;13;Austria;club
18832;mauerwerk;Mauerwerk;13;Austria;club
-121;mauritania;Mauritania;121;;selection
23821;mauritania-u20;Mauritania U-20;0;;club
-122;mauritius;Mauritius;122;;selection
23899;mauritius-w;Mauritius W;0;;club
23473;maxaquene;Maxaquene;128;Mozambique;club
22051;maynooth-univercity;Maynooth Univercity;92;Ireland;club
17017;mayo-league;Mayo League;92;Ireland;club
21984;mazarron;Mazarron;169;Spain;club
13508;maziya;Maziya;117;Maldives;club
20164;mazzano;Mazzano;94;Italy;club
21960;martinenc;Martinenc;169;Spain;club
19289;mbabane-swallows;Mbabane Swallows;176;Eswatini;club
24208;mbao;Mbao;182;Tanzania;club
22782;mb-rouisset;MB Rouisset;3;Algeria;club
22989;mberi-sportif;Mberi Sportif;71;Gabon;club
24200;mbeya-city;Mbeya City;182;Tanzania;club
17036;mbombela-united;Mbombela United;168;South Africa;club
6139;mc-alger;MC Alger;3;Algeria;club
6695;mc-el-eulma;MC El Eulma;3;Algeria;club
6144;mc-oran;MC Oran;3;Algeria;club
6134;mc-saida;MC Saida;3;Algeria;club
19532;maruyasu-okazaki;Maruyasu Okazaki;96;Japan;club
7804;meap;MEAP;51;Cyprus;club
19547;md-nagasaki;MD Nagasaki;96;Japan;club
13450;meaux-academy;Meaux Academy;69;France;club
1071;mechelen;Mechelen;20;Belgium;club
15983;mechelen-u21;Mechelen U-21;20;Belgium;club
18475;mechtersheim;Mechtersheim;74;Germany;club
18454;mecklenburg-schwerin;Mecklenburg Schwerin;74;Germany;club
17128;medeama-sc;Medeama SC;0;;club
19315;medenine;Medenine;187;Tunisia;club
24424;medgidia;Medgidia;151;Romania;club
17400;medimurec-pretetinec;Medimurec Pretetinec;49;Croatia;club
1929;medjimurje;Medjimurje;49;Croatia;club
15327;medkila-w;Medkila W;139;Norway;club
15343;medyk-konin-w;Medyk Konin W;147;Poland;club
18515;meerbusch;Meerbusch;74;Germany;club
25029;medzilaborce;Medzilaborce;164;Slovakia;club
21794;meiendorfer-sv;Meiendorfer SV;74;Germany;club
22155;meilen;Meilen;178;Switzerland;club
23569;meinerzhagen;Meinerzhagen;74;Germany;club
17008;meizhou-hakka;Meizhou Hakka;41;China;club
21510;meizhou-meixian-techand;Meizhou Meixian Techand;41;China;club
17185;melaka-utd;Melaka Utd;116;Malaysia;club
23046;melbo-il;Melbo IL;139;Norway;club
9261;melbourne-city;Melbourne City;12;Australia;club
18344;melbourne-city-u21;Melbourne City U-21;12;Australia;club
18539;melbourne-city-w;Melbourne City W;12;Australia;club
7480;melbourne-knights;Melbourne Knights;12;Australia;club
18864;melbourne-knights-u20;Melbourne Knights U-20;12;Australia;club
3059;melbourne-victory;Melbourne Victory;12;Australia;club
17018;melbourne-victory-u21;Melbourne Victory U-21;12;Australia;club
18543;melbourne-victory-w;Melbourne Victory W;12;Australia;club
18431;melchiorshausen;Melchiorshausen;74;Germany;club
2337;melgar;Melgar;146;Peru;club
14283;melfi;Melfi;94;Italy;club
21443;melhus;Melhus;139;Norway;club
24083;melilla-cd;Melilla CD;169;Spain;club
12197;melilla;Melilla;169;Spain;club
2305;melipilla;Melipilla;40;Chile;club
20338;melistar;Melistar;169;Spain;club
9479;memmingen;Memmingen;74;Germany;club
15906;mellerud;Mellerud;177;Sweden;club
18950;masfut;Masfut;193;United Arab Emirates;club
22857;memphis-901;Memphis 901;194;United States;club
23242;mendiola;Mendiola;222;Philippines;club
6286;mco-oujda;MCO Oujda;127;Morocco;club
17874;menfocsanak;Menfocsanak;86;Hungary;club
15724;mensajero;Mensajero;169;Spain;club
20703;menzel-bourgubia;Menzel Bourgubia;187;Tunisia;club
24282;mbarara-city;Mbarara City;191;Uganda;club
11493;merani;Merani;73;Georgia;club
24870;menzel-bouzelfa;Menzel Bouzelfa;187;Tunisia;club
18220;mercadal;Mercadal;169;Spain;club
24972;merani-martvili;Merani Martvili;73;Georgia;club
7976;menemen-belediyespor;Menemen Belediyespor;188;Turkey;club
10633;merelinense;Merelinense;148;Portugal;club
12652;merida;Merida;123;Mexico;club
16213;merelbeke;Merelbeke;20;Belgium;club
2400;merida-ud;Merida UD;169;Spain;club
15271;merilappi-united-w;Merilappi United W;68;Finland;club
24152;merreikh-el-fasher;Merreikh El Fasher;174;Sudan;club
18462;merseburg;Merseburg;74;Germany;club
14953;mashal2;Mashal-2;197;Uzbekistan;club
1624;mersin;Mersin;188;Turkey;club
17807;merstham;Merstham;60;England;club
17051;merrikh-sc;Merrikh SC;58;Egypt;club
20212;merten;Merten;74;Germany;club
23128;mertertwasserbillig;Mertert-Wasserbillig;112;Luxembourg;club
14494;merthyr-town;Merthyr Town;202;Wales;club
12920;melita;Melita;119;Malta;club
11506;meppen;Meppen;74;Germany;club
14511;mertskhali;Mertskhali;73;Georgia;club
23246;merw;Merw;189;Turkmenistan;club
6226;mes-kerman;Mes Kerman;90;Iran;club
22366;mes-shahre-babak;Mes Shahr-e Babak;90;Iran;club
18030;merthyr-t;Merthyr T;60;England;club
14951;mesaimeer-sc;Mesaimeer SC;150;Qatar;club
525;messina;Messina;94;Italy;club
21986;merida-ad;Merida AD;169;Spain;club
20674;mesta-tornala;Mesta Tornala;164;Slovakia;club
20201;mestre;Mestre;94;Italy;club
22397;meta;Meta;73;Georgia;club
16091;mersin-u21;Mersin U-21;188;Turkey;club
17149;metalleghebsi;Metalleghe-BSI;26;Bosnia and Herzegovina;club
1019;metallist;Metallist;192;Ukraine;club
12809;metallist-u21;Metallist U-21;192;Ukraine;club
15649;metallurg-asha;Metallurg Asha;152;Russia;club
7399;metallurg-bekobod;Metallurg Bekobod;197;Uzbekistan;club
1025;metallurg-d;Metallurg D.;192;Ukraine;club
1201;metallurg-l;Metallurg L.;152;Russia;club
6816;meshakhte;Meshakhte;73;Georgia;club
20189;metaloglobus;Metaloglobus;151;Romania;club
17838;metalosport-galati;Metalosport Galati;151;Romania;club
24423;metalul-buzau;Metalul Buzau;151;Romania;club
16273;metalul-resita;Metalul Resita;151;Romania;club
14150;metalurg-nk;Metalurg Nk;152;Russia;club
6589;metalurg-skopje;Metalurg Skopje;65;Rep. of Macedonia;club
12802;metalurg-v;Metalurg V;152;Russia;club
12811;metalurg-z-u21;Metalurg Z U-21;192;Ukraine;club
16439;metalurgistul-cugir;Metalurgistul Cugir;151;Romania;club
12975;meteor-p;Meteor P;52;Czech Republic;club
17614;meteor-praha-u19;Meteor Praha U-19;52;Czech Republic;club
13682;metlaoui;Metlaoui;187;Tunisia;club
18041;metropolitan-police;Metropolitan Police;60;England;club
13457;mes-rafsanjan;Mes Rafsanjan;90;Iran;club
14194;metropolitanos;Metropolitanos;199;Venezuela;club
7499;metrostars;MetroStars;12;Australia;club
21738;mettersdorf;Mettersdorf;13;Austria;club
172;metz;Metz;69;France;club
24591;metz-u19;Metz U-19;69;France;club
18535;metz-w;Metz W;69;France;club
-123;mexico;Mexico;123;Mexico;selection
17420;meux;Meux;20;Belgium;club
17131;mexico-u16;Mexico U-16;123;Mexico;selection
9014;metallurgoskol;Metallurg-Oskol;152;Russia;club
19214;mexico-u18;Mexico U-18;123;Mexico;selection
22696;mexico-u17-w;Mexico U-17 W;0;;club
4877;mexico-u19;Mexico U-19;123;Mexico;selection
7148;mervue-united;Mervue United;92;Ireland;club
11108;mexico-u20;Mexico U-20;123;Mexico;selection
9310;mexico-u20-w;Mexico U-20 W;0;;club
3877;mexico-u21;Mexico U-21;123;Mexico;selection
14943;mexico-u22;Mexico U-22;123;Mexico;selection
5877;mexico-u17;Mexico U-17;123;Mexico;selection
15412;mexico-univ-w;Mexico Univ W;123;Mexico;selection
15411;mexico-univ;Mexico Univ.;123;Mexico;selection
23302;mexico-u19-w;Mexico U-19 W;0;;club
11144;mexico-w;Mexico W;123;Mexico;selection
16626;mezohegyesi;Mezohegyesi;86;Hungary;club
7834;mezokovesd;Mezokovesd;86;Hungary;club
24347;mezzolara;Mezzolara;94;Italy;club
16852;mfk-nova-bana;MFK Nova Bana;164;Slovakia;club
703;mfk-petrzalka;MFK Petrzalka;164;Slovakia;club
18689;mfm-fc;MFM FC;137;Nigeria;club
24859;mhlume-peacemakers;Mhlume Peacemakers;176;Eswatini;club
20549;miad-moghan-ardabil;Miad Moghan Ardabil;90;Iran;club
24007;miajadas;Miajadas;169;Spain;club
9076;miami-fc-blues;Miami FC Blues;194;United States;club
1414;micheldorf;Micheldorf;13;Austria;club
17862;mickleover-sports;Mickleover Sports;60;England;club
23115;midas;Midas;87;Iceland;club
15143;middelfart;Middelfart;53;Denmark;club
234;middlesbrough;Middlesbrough;60;England;club
23932;middlesbrough-u18;Middlesbrough U-18;60;England;club
16969;middlesbrough-u19;Middlesbrough U-19;0;;club
22152;meyrin;Meyrin;178;Switzerland;club
17092;midleton-fc;Midleton FC;92;Ireland;club
299;midtjylland;Midtjylland;53;Denmark;club
16971;midtjylland-u19;Midtjylland U-19;0;;club
15150;midtjylland2;Midtjylland-2;53;Denmark;club
3399;miedz-legnica;Miedz Legnica;147;Poland;club
17238;miedz-legnica-u19;Miedz Legnica U-19;147;Poland;club
23502;miedz-legnica2;Miedz Legnica-2;147;Poland;club
23494;mieszko-gniezno;Mieszko Gniezno;147;Poland;club
23423;miercurea-ciuc;Miercurea Ciuc;151;Romania;club
23213;mighty-wanderers;Mighty Wanderers;115;Malawi;club
18762;miguelense;Miguelense;28;Brasil;club
20362;miguelturreno;Miguelturreno;169;Spain;club
308;mika;Mika;10;Armenia;club
12952;mika-ii;Mika II;10;Armenia;club
23353;mikashevichi;Mikashevichi;19;Belarus;club
7411;milmugan;Mil-Mugan;14;Azerbaijan;club
13754;milan-u19;Milan U-19;94;Italy;club
24834;milan-w;Milan W;94;Italy;club
23668;milenium;Milenium;164;Slovakia;club
21311;mildenhall-town;Mildenhall Town;60;England;club
24868;milling-hotspurs;Milling Hotspurs;176;Eswatini;club
2500;millonarios;Millonarios;43;Colombia;club
9082;milltown;Milltown;35;Canada;club
462;millwall;Millwall;60;England;club
16017;millwall-u23;Millwall U-23;60;England;club
15253;millwall-w;Millwall W;60;England;club
9387;milsami;Milsami;124;Moldova;club
17109;milton;Milton;35;Canada;club
1893;milton-keynes-dons;Milton Keynes Dons;60;England;club
13022;middlesbrough-u23;Middlesbrough U-23;60;England;club
14012;minas;Minas;28;Brasil;club
22942;minas-w;Minas W;28;Brasil;club
20398;minasoro;Minasoro;199;Venezuela;club
2503;mineros;Mineros;199;Venezuela;club
23313;mineros-sc;Mineros SC;57;Ecuador;club
12656;mineros-zacatecas;Mineros Zacatecas;123;Mexico;club
20351;minerva;Minerva;169;Spain;club
18014;minerva-punjab;Minerva Punjab;88;India;club
23550;ming-chuan-university;Ming Chuan University;42;Chinese Taipei;club
15677;minija;Minija;111;Lithuania;club
2827;minior-pernik;Minior Pernik;30;Bulgaria;club
7538;minnesota-thunder;Minnesota Thunder;0;;club
9077;minnesota-united;Minnesota United;194;United States;club
22491;minsk-u19;Minsk U-19;0;;club
15259;minsk-w;Minsk W;19;Belarus;club
7493;mio-biwako-kusatsu;Mio Biwako Kusatsu;96;Japan;club
11335;mioveni;Mioveni;151;Romania;club
8838;mipk;MiPK;68;Finland;club
2362;miramar;Miramar;195;Uruguay;club
12220;mirandela;Mirandela;148;Portugal;club
1763;mirandes;Mirandes;169;Spain;club
18174;mirandes2;Mirandes-2;169;Spain;club
7168;mirassol;Mirassol;28;Brasil;club
19306;mirbat-sc;Mirbat SC;140;Oman;club
24473;miscellaneous;Miscellaneous;27;Botswana;club
9276;misr-elmaqasha;Misr El-Maqasha;58;Egypt;club
22991;missile;Missile;71;Gabon;club
7498;mitchelton;Mitchelton;12;Australia;club
15344;mitech-zywiec-w;Mitech Zywiec W;147;Poland;club
6542;mito-hollyhock;Mito Hollyhock;96;Japan;club
15453;mitra-kukar;Mitra Kukar;89;Indonesia;club
20324;mitre-salta;Mitre Salta;9;Argentina;club
22030;mitrovica-w;Mitrovica W;0;;club
23395;mixco;Mixco;80;Guatemala;club
18802;mixto;Mixto;28;Brasil;club
19538;miyazaki-sangyo;Miyazaki Sangyo;96;Japan;club
986;mjallby;Mjallby;177;Sweden;club
13737;mjees;Mjees;140;Oman;club
7212;mjolner;Mjolner;139;Norway;club
7185;mjondalen;Mjondalen;139;Norway;club
23051;mjondalen-u19;Mjondalen U-19;139;Norway;club
23025;mjondalen2;Mjondalen-2;139;Norway;club
12574;metropolitano;Metropolitano;28;Brasil;club
7334;mks-kluczbork;MKS Kluczbork;147;Poland;club
14446;mladost-antin;Mladost Antin;49;Croatia;club
17641;mladost-backi-jarak;Mladost Backi Jarak;204;Serbia;club
15827;mladost-cd;Mladost CD;65;Rep. of Macedonia;club
24487;mladost-dg;Mladost DG;216;Montenegro;club
14587;mladost-doboj;Mladost Doboj;26;Bosnia and Herzegovina;club
16579;mladost-gacko;Mladost Gacko;26;Bosnia and Herzegovina;club
20658;mladost-kalsa;Mladost Kalsa;164;Slovakia;club
22386;mladost-kikaci;Mladost Kikaci;26;Bosnia and Herzegovina;club
2892;mke-kirikkalespor;MKE Kirikkalespor;188;Turkey;club
745;mladost-lucani;Mladost Lucani;204;Serbia;club
25013;mladost-petrinja;Mladost Petrinja;49;Croatia;club
13587;mladost-vo;Mladost V-O;26;Bosnia and Herzegovina;club
16550;mladost-podgorica;Mladost Podgorica;216;Montenegro;club
16590;mladost-zdralovi;Mladost Zdralovi;49;Croatia;club
23222;mlatho-mponela;Mlatho Mponela;115;Malawi;club
6658;mls-all-stars;MLS All Stars;0;;club
16177;mnk-izola;MNK Izola;165;Slovenia;club
1882;mo;Mo;139;Norway;club
13610;mo-bejaia;MO Bejaia;3;Algeria;club
23196;moca;Moca;56;Dominican Republic;club
24272;modafen;Modafen;188;Turkey;club
526;modena;Modena;94;Italy;club
16500;modena-u19;Modena U-19;94;Italy;club
7500;modbury-jets;Modbury Jets;12;Australia;club
1897;modrica;Modrica;26;Bosnia and Herzegovina;club
18932;mof;MOF;116;Malaysia;club
21452;moggill;Moggill;12;Australia;club
22367;moghavemat-tehran;Moghavemat Tehran;90;Iran;club
7172;mogi-mirim;Mogi Mirim;28;Brasil;club
22769;mohammadia;Mohammadia;3;Algeria;club
6253;mogren-budva;Mogren Budva;216;Montenegro;club
13787;mohammedan;Mohammedan;88;India;club
15563;mohammedan-dhaka;Mohammedan Dhaka;17;Bangladesh;club
6734;moik;MOIK;14;Azerbaijan;club
6498;mohun-bagan-ac;Mohun Bagan AC;88;India;club
21462;moknine;Moknine;187;Tunisia;club
19301;mokpo-city;Mokpo City;101;Korea Republic;club
16892;mokra-gora;Mokra Gora;204;Serbia;club
