2640;england/premier-league-2-divison-1;england-premier-league-2-divison-1;Premier League 2, Divison 1;ENGLAND: Premier League 2, Divison 1;60
2905;england/national-league-south;england-national-league-south;National League South;ENGLAND: National League South;60
2906;england/national-league-north;england-national-league-north;National League North;ENGLAND: National League North;60
2975;england/premier-league-2-divison-2;england-premier-league-2-divison-2;Premier League 2, Divison 2;ENGLAND: Premier League 2, Divison 2;60
3038;england/efl-trophy;england-efl-trophy;EFL Trophy;ENGLAND: EFL Trophy;60
3311;england/fa-trophy;england-fa-trophy;FA Trophy;ENGLAND: FA Trophy;60
3119;england/super-league-women;england-super-league-women;Super League - Women;ENGLAND: Super League - Women;60
3346;england/premier-league-2-playoffs;england-premier-league-2-playoffs;Premier League 2, Playoffs;ENGLAND: Premier League 2, Playoffs;60
3120;england/championship-women;england-championship-women;Championship - Women;ENGLAND: Championship - Women;60
3188;england/wsl-cup-women;england-wsl-cup-women;WSL Cup - Women;ENGLAND: WSL Cup - Women;60
3593;england/nl-premier-southern-playoff;england-nl-premier-southern-playoff;NL Premier, Southern, Playoff;ENGLAND: NL Premier, Southern, Playoff;60
3400;england/nl-premier-southern-south;england-nl-premier-southern-south;NL Premier, Southern South;ENGLAND: NL Premier, Southern South;60
3401;england/nl-premier-isthmian;england-nl-premier-isthmian;NL Premier, Isthmian;ENGLAND: NL Premier, Isthmian;60
3594;england/nl-premier-isthmian-playoff;england-nl-premier-isthmian-playoff;NL Premier, Isthmian, Playoff;ENGLAND: NL Premier, Isthmian, Playoff;60
3402;england/nl-premier-northern;england-nl-premier-northern;NL Premier, Northern;ENGLAND: NL Premier, Northern;60
3595;england/nl-premier-northern-playoff;england-nl-premier-northern-playoff;NL Premier, Northern, Playoff;ENGLAND: NL Premier, Northern, Playoff;60
3403;england/u23-premier-league-cup;england-u23-premier-league-cup;U-23 Premier League cup;ENGLAND: U-23 Premier League cup;60
3598;england/profesional-depelopment-league-playoffs;england-profesional-depelopment-league-playoffs;Profesional Depelopment League, Playoffs;ENGLAND: Profesional Depelopment League, Playoffs;60
3449;england/professional-depelopment-league;england-professional-depelopment-league;Professional Depelopment League;ENGLAND: Professional Depelopment League;60
4320;england/nl-premier-southern-central;england-nl-premier-southern-central;NL Premier, Southern Central;ENGLAND: NL Premier, Southern Central;60
4484;england/u18-premier-league;england-u18-premier-league;U-18 Premier League;ENGLAND: U-18 Premier League;60
1039;estonia/meistriliiga;estonia-meistriliiga;Meistriliiga;ESTONIA: Meistriliiga;63
1328;estonia/supercup;estonia-supercup;Supercup;ESTONIA: Supercup;63
3453;estonia/winter-tournament;estonia-winter-tournament;Winter Tournament;ESTONIA: Winter Tournament;63
206;england/league-two;england-league-two;League Two;ENGLAND: League Two;60
3055;estonia/esiliiga-a;estonia-esiliiga-a;Esiliiga A;ESTONIA: Esiliiga A;63
4485;eswatini/premier-league;eswatini-premier-league;Premier League;ESWATINI: Premier League;176
3056;faroe-islands/meistaradeildin;faroe-islands-meistaradeildin;Meistaradeildin;FAROE ISLANDS: Meistaradeildin;66
4429;faroe-islands/national-cup;faroe-islands-national-cup;National cup;FAROE ISLANDS: National cup;66
1460;estonia/national-cup;estonia-national-cup;National Cup;ESTONIA: National Cup;63
211;finland/veikkausliiga;finland-veikkausliiga;Veikkausliiga;FINLAND: Veikkausliiga;68
917;finland/ykkonen;finland-ykkonen;Ykkonen;FINLAND: Ykkonen;68
215;finland/national-cup;finland-national-cup;National Cup;FINLAND: National Cup;68
3165;finland/kakkonen-group-a;finland-kakkonen-group-a;Kakkonen, Group A;FINLAND: Kakkonen, Group A;68
3122;finland/naisten-liiga-women;finland-naisten-liiga-women;Naisten Liiga - Women;FINLAND: Naisten Liiga - Women;68
3166;finland/kakkonen-group-b;finland-kakkonen-group-b;Kakkonen, Group B;FINLAND: Kakkonen, Group B;68
3169;finland/kakkonen-playoffs;finland-kakkonen-playoffs;Kakkonen, Playoffs;FINLAND: Kakkonen, Playoffs;68
3167;finland/kakkonen-group-c;finland-kakkonen-group-c;Kakkonen, Group C;FINLAND: Kakkonen, Group C;68
3259;finland/naisten-liiga-championship-round-women;finland-naisten-liiga-championship-round-women;Naisten Liiga, Championship Round - Women;FINLAND: Naisten Liiga, Championship Round - Women;68
3260;finland/naisten-liiga-relegation-round-women;finland-naisten-liiga-relegation-round-women;Naisten Liiga, Relegation round - Women;FINLAND: Naisten Liiga, Relegation round - Women;68
4684;finland/veikkausliiga-championship-round;finland-veikkausliiga-championship-round;Veikkausliiga, Championship Round;FINLAND: Veikkausliiga, Championship Round;68
10;france/ligue-1;france-ligue-1;Ligue 1;FRANCE: Ligue 1;69
4685;finland/veikkausliiga-relegation-round;finland-veikkausliiga-relegation-round;Veikkausliiga, Relegation Round;FINLAND: Veikkausliiga, Relegation Round;68
89;france/national-cup;france-national-cup;National cup;FRANCE: National cup;69
810;france/league-cup;france-league-cup;League Cup;FRANCE: League Cup;69
90;france/supercup;france-supercup;SuperCup;FRANCE: SuperCup;69
207;france/ligue-2;france-ligue-2;Ligue 2;FRANCE: Ligue 2;69
2402;france/national-2-group-a;france-national-2-group-a;National 2, Group A;FRANCE: National 2, Group A;69
1196;france/national-1;france-national-1;National 1;FRANCE: National 1;69
2403;france/national-2-group-b;france-national-2-group-b;National 2, Group B;FRANCE: National 2, Group B;69
2404;france/national-2-group-c;france-national-2-group-c;National 2, Group C;FRANCE: National 2, Group C;69
3606;france/ligue-2-playoffs;france-ligue-2-playoffs;Ligue 2, Playoffs;FRANCE: Ligue 2, Playoffs;69
3608;france/ligue-1-playoffs;france-ligue-1-playoffs;Ligue 1, Playoffs;FRANCE: Ligue 1, Playoffs;69
2405;france/national-2-group-d;france-national-2-group-d;National 2, Group D;FRANCE: National 2, Group D;69
3191;france/division-1-women;france-division-1-women;Division 1 - Women;FRANCE: Division 1 - Women;69
4489;france/national-u19-group-b;france-national-u19-group-b;National U-19, Group B;FRANCE: National U-19, Group B;69
4488;france/national-u19-group-a;france-national-u19-group-a;National U-19, Group A;FRANCE: National U-19, Group A;69
4490;france/national-u19-group-c;france-national-u19-group-c;National U-19, Group C;FRANCE: National U-19, Group C;69
4487;france/national-cup-women;france-national-cup-women;National cup - Women;FRANCE: National cup - Women;69
4491;france/national-u19-group-d;france-national-u19-group-d;National U-19, Group D;FRANCE: National U-19, Group D;69
4430;gabon/division-1;gabon-division-1;Division 1;GABON: Division 1;71
3235;georgia/supercup;georgia-supercup;Supercup;GEORGIA: Supercup;73
1212;georgia/erovnuli-liga;georgia-erovnuli-liga;Erovnuli Liga;GEORGIA: Erovnuli Liga;73
1738;georgia/national-cup;georgia-national-cup;National cup;GEORGIA: National cup;73
11;germany/bundesliga;germany-bundesliga;Bundesliga;GERMANY: Bundesliga;74
4406;georgia/erovnuli-liga-2;georgia-erovnuli-liga-2;Erovnuli Liga 2;GEORGIA: Erovnuli Liga 2;73
1349;germany/bundesliga-relegation-playoff;germany-bundesliga-relegation-playoff;Bundesliga, Relegation Playoff;GERMANY: Bundesliga, Relegation Playoff;74
88;germany/national-cup;germany-national-cup;National cup;GERMANY: National cup;74
1350;germany/2-bundesliga-relegation-playoff;germany-2-bundesliga-relegation-playoff;2. Bundesliga, Relegation Playoff;GERMANY: 2. Bundesliga, Relegation Playoff;74
71;germany/2-bundesliga;germany-2-bundesliga;2. Bundesliga;GERMANY: 2. Bundesliga;74
87;germany/regionalliga-sudwest;germany-regionalliga-sudwest;Regionalliga Sudwest;GERMANY: Regionalliga Sudwest;74
86;germany/regionalliga-nord;germany-regionalliga-nord;Regionalliga Nord;GERMANY: Regionalliga Nord;74
3076;germany/regionalliga-playoffs;germany-regionalliga-playoffs;Regionalliga, Playoffs;GERMANY: Regionalliga, Playoffs;74
1373;germany/supercup;germany-supercup;Supercup;GERMANY: Supercup;74
1195;germany/3-liga;germany-3-liga;3. Liga;GERMANY: 3. Liga;74
1293;germany/regionalliga-west;germany-regionalliga-west;Regionalliga West;GERMANY: Regionalliga West;74
3347;germany/u19-bundesliga-playoffs;germany-u19-bundesliga-playoffs;U-19 Bundesliga, Playoffs;GERMANY: U-19 Bundesliga, Playoffs;74
3352;germany/regionalliga-relegation-playoffs;germany-regionalliga-relegation-playoffs;Regionalliga, Relegation Playoffs;GERMANY: Regionalliga, Relegation Playoffs;74
2588;germany/regionalliga-nordost;germany-regionalliga-nordost;Regionalliga Nordost;GERMANY: Regionalliga Nordost;74
2587;germany/regionalliga-bayern;germany-regionalliga-bayern;Regionalliga Bayern;GERMANY: Regionalliga Bayern;74
3123;germany/bundesliga-women;germany-bundesliga-women;Bundesliga - Women;GERMANY: Bundesliga - Women;74
3180;germany/u19-bundesliga-sudsudwest;germany-u19-bundesliga-sudsudwest;U-19 Bundesliga, Sud-Sudwest;GERMANY: U-19 Bundesliga, Sud-Sudwest;74
3179;germany/u19-bundesliga-nordnordost;germany-u19-bundesliga-nordnordost;U-19 Bundesliga, Nord-Nordost;GERMANY: U-19 Bundesliga, Nord-Nordost;74
3181;germany/u19-bundesliga-west;germany-u19-bundesliga-west;U-19 Bundesliga, West;GERMANY: U-19 Bundesliga, West;74
3426;germany/oberliga-bayern-nord;germany-oberliga-bayern-nord;Oberliga, Bayern Nord;GERMANY: Oberliga, Bayern Nord;74
3208;germany/national-cup-junior;germany-national-cup-junior;National cup, Junior;GERMANY: National cup, Junior;74
3427;germany/oberliga-bayern-sud;germany-oberliga-bayern-sud;Oberliga, Bayern Sud;GERMANY: Oberliga, Bayern Sud;74
3428;germany/oberliga-hessen;germany-oberliga-hessen;Oberliga, Hessen;GERMANY: Oberliga, Hessen;74
4493;germany/national-cup-women;germany-national-cup-women;National cup - Women;GERMANY: National cup - Women;74
3429;germany/oberliga-hamburg;germany-oberliga-hamburg;Oberliga, Hamburg;GERMANY: Oberliga, Hamburg;74
3607;germany/oberliga-playoffs;germany-oberliga-playoffs;Oberliga, Playoffs;GERMANY: Oberliga, Playoffs;74
3430;germany/oberliga-schleswigholstein;germany-oberliga-schleswigholstein;Oberliga, Schleswig-Holstein;GERMANY: Oberliga, Schleswig-Holstein;74
3431;germany/oberliga-badenwurttemberg;germany-oberliga-badenwurttemberg;Oberliga, Baden-Wurttemberg;GERMANY: Oberliga, Baden-Wurttemberg;74
3433;germany/oberliga-niedersachsen;germany-oberliga-niedersachsen;Oberliga, Niedersachsen;GERMANY: Oberliga, Niedersachsen;74
3432;germany/oberliga-bremen;germany-oberliga-bremen;Oberliga, Bremen;GERMANY: Oberliga, Bremen;74
3434;germany/oberliga-nordostnord;germany-oberliga-nordostnord;Oberliga, Nordost-Nord;GERMANY: Oberliga, Nordost-Nord;74
3435;germany/oberliga-nordostsud;germany-oberliga-nordostsud;Oberliga, Nordost-Sud;GERMANY: Oberliga, Nordost-Sud;74
3436;germany/oberliga-rheinlandpfalzsaar;germany-oberliga-rheinlandpfalzsaar;Oberliga, Rheinland-Pfalz/Saar;GERMANY: Oberliga, Rheinland-Pfalz/Saar;74
3438;germany/oberliga-niederrhein;germany-oberliga-niederrhein;Oberliga, Niederrhein;GERMANY: Oberliga, Niederrhein;74
3437;germany/oberliga-westfalen;germany-oberliga-westfalen;Oberliga, Westfalen;GERMANY: Oberliga, Westfalen;74
3439;germany/oberliga-mittelrhein;germany-oberliga-mittelrhein;Oberliga, Mittelrhein;GERMANY: Oberliga, Mittelrhein;74
3459;gibraltar/premier-division;gibraltar-premier-division;Premier Division;GIBRALTAR: Premier Division;225
3460;gibraltar/rock-cup;gibraltar-rock-cup;Rock Cup;GIBRALTAR: Rock Cup;225
208;greece/super-league-1;greece-super-league-1;Super League 1;GREECE: Super League 1;76
308;greece/national-cup;greece-national-cup;National Cup;GREECE: National Cup;76
2273;greece/football-league-promotion-playoff;greece-football-league-promotion-playoff;Football League, Promotion playoff;GREECE: Football League, Promotion playoff;76
3108;czech-republic/1-liga-u19;czech-republic-1-liga-u19;1. Liga U-19;CZECH REPUBLIC: 1. Liga U-19;52
4495;greece/football-league;greece-football-league;Football League;GREECE: Football League;76
3441;greece/u19-super-league;greece-u19-super-league;U-19 Super League;GREECE: U-19 Super League;76
1308;guatemala/clausura;guatemala-clausura;Clausura;GUATEMALA: Clausura;80
1041;guatemala/apertura;guatemala-apertura;Apertura;GUATEMALA: Apertura;80
2275;guatemala/liga-nacional-final-stages;guatemala-liga-nacional-final-stages;Liga Nacional, Final Stages;GUATEMALA: Liga Nacional, Final Stages;80
1306;honduras/clausura;honduras-clausura;Clausura;HONDURAS: Clausura;84
1199;honduras/apertura;honduras-apertura;Apertura;HONDURAS: Apertura;84
2276;honduras/liga-nacional-final-stages;honduras-liga-nacional-final-stages;Liga Nacional, Final Stages;HONDURAS: Liga Nacional, Final Stages;84
1213;hong-kong/premier-league;hong-kong-premier-league;Premier League;HONG KONG: Premier League;85
4605;hong-kong/division-1;hong-kong-division-1;Division 1;HONG KONG: Division 1;85
3470;hong-kong/sapling-cup;hong-kong-sapling-cup;Sapling cup;HONG KONG: Sapling cup;85
65;hungary/nb-i;hungary-nb-i;NB I;HUNGARY: NB I;86
165;hungary/national-cup;hungary-national-cup;National cup;HUNGARY: National cup;86
2954;hungary/nb-ii;hungary-nb-ii;NB II;HUNGARY: NB II;86
4670;hungary/u19-league;hungary-u19-league;U-19 League;HUNGARY: U-19 League;86
4496;hungary/nb-i-women;hungary-nb-i-women;NB I - Women;HUNGARY: NB I - Women;86
317;iceland/premier-league;iceland-premier-league;Premier League;ICELAND: Premier League;87
3454;iceland/fotboltinet-cup;iceland-fotboltinet-cup;Fotbolti.net Cup;ICELAND: Fotbolti.net Cup;87
1369;iceland/1-deild;iceland-1-deild;1. Deild;ICELAND: 1. Deild;87
3064;iceland/league-cup;iceland-league-cup;League cup;ICELAND: League cup;87
1722;iceland/supercup;iceland-supercup;Supercup;ICELAND: Supercup;87
3481;iceland/reykjavik-cup;iceland-reykjavik-cup;Reykjavik Cup;ICELAND: Reykjavik Cup;87
758;iceland/national-cup;iceland-national-cup;National Cup;ICELAND: National Cup;87
76;england/fa-cup;england-fa-cup;FA Cup;ENGLAND: FA Cup;60
72;england/championship;england-championship;Championship;ENGLAND: Championship;60
3124;iceland/urvalsdeild-women;iceland-urvalsdeild-women;Urvalsdeild - Women;ICELAND: Urvalsdeild - Women;87
3281;india/isl;india-isl;ISL;INDIA: ISL;88
4671;india/calcutta-premier-division-a;india-calcutta-premier-division-a;Calcutta Premier Division A;INDIA: Calcutta Premier Division A;88
3597;iceland/2-deild;iceland-2-deild;2. Deild;ICELAND: 2. Deild;87
1705;indonesia/liga-1;indonesia-liga-1;Liga 1;INDONESIA: Liga 1;89
3503;indonesia/president-cup;indonesia-president-cup;President Cup;INDONESIA: President Cup;89
4449;indonesia/nacional-cup;indonesia-nacional-cup;Nacional cup;INDONESIA: Nacional cup;89
4497;indonesia/liga-2;indonesia-liga-2;Liga 2;INDONESIA: Liga 2;89
1100;iran/gulf-pro-league;iran-gulf-pro-league;Gulf Pro League;IRAN: Gulf Pro League;90
4322;iran/supercup;iran-supercup;Supercup;IRAN: Supercup;90
3219;iran/azadegan-league;iran-azadegan-league;Azadegan league;IRAN: Azadegan league;90
4498;iraq/super-league;iraq-super-league;Super League;IRAQ: Super League;91
2209;iran/national-cup;iran-national-cup;National cup;IRAN: National cup;90
67;ireland/premier-division;ireland-premier-division;Premier Division;IRELAND: Premier Division;92
750;ireland/league-cup;ireland-league-cup;League Cup;IRELAND: League Cup;92
756;ireland/fai-cup;ireland-fai-cup;FAI Cup;IRELAND: FAI Cup;92
918;ireland/1-division;ireland-1-division;1 division;IRELAND: 1 division;92
123;israel/ligat-al;israel-ligat-al;Ligat Al;ISRAEL: Ligat Al;93
1092;israel/national-cup;israel-national-cup;National Cup;ISRAEL: National Cup;93
2282;israel/ligat-al-championship-group;israel-ligat-al-championship-group;Ligat Al, Championship Group;ISRAEL: Ligat Al, Championship Group;93
2283;israel/ligat-al-relegation-group;israel-ligat-al-relegation-group;Ligat Al, Relegation Group;ISRAEL: Ligat Al, Relegation Group;93
2284;israel/liga-leumit-promotion-group;israel-liga-leumit-promotion-group;Liga Leumit, Promotion Group;ISRAEL: Liga Leumit, Promotion Group;93
2285;israel/liga-leumit-relegation-group;israel-liga-leumit-relegation-group;Liga Leumit, Relegation Group;ISRAEL: Liga Leumit, Relegation Group;93
1303;israel/toto-cup-ligat-al-group-stage;israel-toto-cup-ligat-al-group-stage;Toto Cup Ligat Al, Group stage;ISRAEL: Toto Cup Ligat Al, Group stage;93
1292;israel/liga-leumit;israel-liga-leumit;Liga Leumit;ISRAEL: Liga Leumit;93
4000;israel/supercup;israel-supercup;Supercup;ISRAEL: Supercup;93
3207;israel/toto-cup-ligat-leumit-group-stage;israel-toto-cup-ligat-leumit-group-stage;Toto cup Ligat Leumit, Group Stage;ISRAEL: Toto cup Ligat Leumit, Group Stage;93
3289;israel/toto-cup-ligat-leumit-playoffs;israel-toto-cup-ligat-leumit-playoffs;Toto cup Ligat Leumit, Playoffs;ISRAEL: Toto cup Ligat Leumit, Playoffs;93
4594;israel/liga-leumit-relegation;israel-liga-leumit-relegation;Liga Leumit, Relegation;ISRAEL: Liga Leumit, Relegation;93
3442;israel/u19-elite-division;israel-u19-elite-division;U-19 Elite Division;ISRAEL: U-19 Elite Division;93
4129;israel/toto-cup-ligat-al-playoffs;israel-toto-cup-ligat-al-playoffs;Toto Cup Ligat Al, Playoffs;ISRAEL: Toto Cup Ligat Al, Playoffs;93
4499;israel/liga-alef-north;israel-liga-alef-north;Liga Alef, North;ISRAEL: Liga Alef, North;93
13;italy/serie-a;italy-serie-a;Serie A;ITALY: Serie A;94
4500;israel/liga-alef-south;israel-liga-alef-south;Liga Alef, South;ISRAEL: Liga Alef, South;93
895;italy/serie-b-promotion-playoff;italy-serie-b-promotion-playoff;Serie B, Promotion Playoff;ITALY: Serie B, Promotion Playoff;94
82;italy/national-cup;italy-national-cup;National Cup;ITALY: National Cup;94
70;italy/serie-b;italy-serie-b;Serie B;ITALY: Serie B;94
1736;italy/serie-c1-playoff;italy-serie-c1-playoff;Serie C1, Play-off;ITALY: Serie C1, Play-off;94
1737;italy/serie-c1-playout;italy-serie-c1-playout;Serie C1, play-out;ITALY: Serie C1, play-out;94
1745;italy/serie-b-relegation-playoff;italy-serie-b-relegation-playoff;Serie B, Relegation Playoff;ITALY: Serie B, Relegation Playoff;94
924;italy/serie-c-group-b;italy-serie-c-group-b;Serie C, Group B;ITALY: Serie C, Group B;94
925;italy/serie-c-group-a;italy-serie-c-group-a;Serie C, Group A;ITALY: Serie C, Group A;94
3351;italy/lega-pro-supercoppa;italy-lega-pro-supercoppa;Lega Pro, Supercoppa;ITALY: Lega Pro, Supercoppa;94
3348;italy/campionato-nacionale-primavera-playoffs;italy-campionato-nacionale-primavera-playoffs;Campionato Nacionale Primavera, Playoffs;ITALY: Campionato Nacionale Primavera, Playoffs;94
3001;italy/serie-c-group-c;italy-serie-c-group-c;Serie C, Group C;ITALY: Serie C, Group C;94
3217;italy/national-cup-serie-c-group-stage;italy-national-cup-serie-c-group-stage;National cup Serie C, Group Stage;ITALY: National cup Serie C, Group Stage;94
3269;italy/campionato-nacionale-primavera-1;italy-campionato-nacionale-primavera-1;Campionato Nacionale Primavera 1;ITALY: Campionato Nacionale Primavera 1;94
3270;italy/campionato-nacionale-primavera-2-group-a;italy-campionato-nacionale-primavera-2-group-a;Campionato Nacionale Primavera 2, Group A;ITALY: Campionato Nacionale Primavera 2, Group A;94
3271;italy/campionato-nacionale-primavera-2-group-b;italy-campionato-nacionale-primavera-2-group-b;Campionato Nacionale Primavera 2, Group B;ITALY: Campionato Nacionale Primavera 2, Group B;94
3331;italy/national-cup-serie-c-playoffs;italy-national-cup-serie-c-playoffs;National cup Serie C, playoffs;ITALY: National cup Serie C, playoffs;94
3276;italy/copa-primavera;italy-copa-primavera;Copa Primavera;ITALY: Copa Primavera;94
4580;italy/campionato-nacionale-primavera-2-playoffs;italy-campionato-nacionale-primavera-2-playoffs;Campionato Nacionale Primavera 2, Playoffs;ITALY: Campionato Nacionale Primavera 2, Playoffs;94
4501;italy/serie-d-group-a;italy-serie-d-group-a;Serie D, Group A;ITALY: Serie D, Group A;94
3404;italy/serie-a-women;italy-serie-a-women;Serie A - Women;ITALY: Serie A - Women;94
4502;italy/serie-d-group-b;italy-serie-d-group-b;Serie D, Group B;ITALY: Serie D, Group B;94
4503;italy/serie-d-group-c;italy-serie-d-group-c;Serie D, Group C;ITALY: Serie D, Group C;94
4504;italy/serie-d-group-d;italy-serie-d-group-d;Serie D, Group D;ITALY: Serie D, Group D;94
4505;italy/serie-d-group-e;italy-serie-d-group-e;Serie D, Group E;ITALY: Serie D, Group E;94
4506;italy/serie-d-group-f;italy-serie-d-group-f;Serie D, Group F;ITALY: Serie D, Group F;94
4507;italy/serie-d-group-g;italy-serie-d-group-g;Serie D, Group G;ITALY: Serie D, Group G;94
4508;italy/serie-d-group-h;italy-serie-d-group-h;Serie D, Group H;ITALY: Serie D, Group H;94
4509;italy/serie-d-group-i;italy-serie-d-group-i;Serie D, Group I;ITALY: Serie D, Group I;94
4512;jamaica/premier-league;jamaica-premier-league;Premier League;JAMAICA: Premier League;95
4511;italy/national-cup-serie-d;italy-national-cup-serie-d;National cup Serie D;ITALY: National cup Serie D;94
748;japan/jleague;japan-jleague;J-League;JAPAN: J-League;96
1327;japan/supercup;japan-supercup;Supercup;JAPAN: Supercup;96
799;japan/emperor-cup;japan-emperor-cup;Emperor Cup;JAPAN: Emperor Cup;96
1031;japan/jleague-cup;japan-jleague-cup;J-League Cup;JAPAN: J-League Cup;96
1185;japan/jleague-2;japan-jleague-2;J-League 2;JAPAN: J-League 2;96
3125;japan/l1-league-women;japan-l1-league-women;L1 League - Women;JAPAN: L1 League - Women;96
3233;jordan/supercup;jordan-supercup;Supercup;JORDAN: Supercup;97
1476;jordan/premier-league;jordan-premier-league;Premier League;JORDAN: Premier League;97
2288;jordan/national-cup;jordan-national-cup;National cup;JORDAN: National cup;97
1131;kazakhstan/premier-league;kazakhstan-premier-league;Premier League;KAZAKHSTAN: Premier League;98
1277;kazakhstan/supercup;kazakhstan-supercup;Supercup;KAZAKHSTAN: Supercup;98
1275;kazakhstan/national-cup;kazakhstan-national-cup;National Cup;KAZAKHSTAN: National Cup;98
3148;kazakhstan/1-division;kazakhstan-1-division;1 Division;KAZAKHSTAN: 1 Division;98
2540;kenya/premier-league;kenya-premier-league;Premier League;KENYA: Premier League;99
1192;korea-republic/kleague-1;korea-republic-kleague-1;K-League 1;KOREA REPUBLIC: K-League 1;101
4590;korea-republic/national-league-cup;korea-republic-national-league-cup;National League cup;KOREA REPUBLIC: National League cup;101
1370;korea-rep/fa-cup;korea-rep-fa-cup;FA Cup;KOREA REP.: FA Cup;101
3513;korea-republic/kleague-2;korea-republic-kleague-2;K-League 2;KOREA REPUBLIC: K-League 2;101
3126;korea-republic/wk-league-women;korea-republic-wk-league-women;WK League - Women;KOREA REPUBLIC: WK League - Women;101
4431;korea-republic/national-league;korea-republic-national-league;National League;KOREA REPUBLIC: National League;101
4515;kosovo/superliga;kosovo-superliga;Superliga;KOSOVO: Superliga;224
1296;kuwait/premier-league;kuwait-premier-league;Premier League;KUWAIT: Premier League;102
1451;kuwait/supercup;kuwait-supercup;Supercup;KUWAIT: Supercup;102
2398;kuwait/emire-cup;kuwait-emire-cup;Emire cup;KUWAIT: Emire cup;102
2292;kuwait/federation-cup;kuwait-federation-cup;Federation Cup;KUWAIT: Federation Cup;102
1495;kuwait/crown-prince-cup;kuwait-crown-prince-cup;Crown Prince Cup;KUWAIT: Crown Prince Cup;102
4518;kuwait/division-1;kuwait-division-1;Division 1;KUWAIT: Division 1;102
4519;kyrgyzstan/top-liga;kyrgyzstan-top-liga;Top Liga;KYRGYZSTAN: Top Liga;103
915;latvia/virsliga;latvia-virsliga;Virsliga;LATVIA: Virsliga;105
1421;latvia/1liga;latvia-1liga;1.Liga;LATVIA: 1.Liga;105
1101;lebanon/premier-league;lebanon-premier-league;Premier League;LEBANON: Premier League;106
1712;latvia/national-cup;latvia-national-cup;National cup;LATVIA: National cup;105
2293;lebanon/national-cup;lebanon-national-cup;National cup;LEBANON: National cup;106
3265;lebanon/elite-cup;lebanon-elite-cup;Elite cup;LEBANON: Elite cup;106
4689;lebanon/supercup;lebanon-supercup;Supercup;LEBANON: Supercup;106
4520;liechtenstein/national-cup;liechtenstein-national-cup;National Cup;LIECHTENSTEIN: National Cup;110
3511;lithuania/supercup;lithuania-supercup;Supercup;LITHUANIA: Supercup;111
916;lithuania/a-lyga;lithuania-a-lyga;A Lyga;LITHUANIA: A Lyga;111
1422;lithuania/1-lyga;lithuania-1-lyga;1 Lyga;LITHUANIA: 1 Lyga;111
2294;lithuania/national-cup;lithuania-national-cup;National cup;LITHUANIA: National cup;111
1108;luxembourg/fortis-league;luxembourg-fortis-league;Fortis League;LUXEMBOURG: Fortis League;112
3075;luxembourg/national-cup;luxembourg-national-cup;National cup;LUXEMBOURG: National cup;112
2295;luxembourg/fortis-league-relegation-playoff;luxembourg-fortis-league-relegation-playoff;Fortis League, Relegation Playoff;LUXEMBOURG: Fortis League, Relegation Playoff;112
4445;macao/elite-league;macao-elite-league;Elite League;MACAO: Elite League;113
4521;malawi/super-league;malawi-super-league;Super League;MALAWI: Super League;115
3047;malaysia/premier-league;malaysia-premier-league;Premier League;MALAYSIA: Premier League;116
1102;malaysia/super-league;malaysia-super-league;Super League;MALAYSIA: Super League;116
3502;malaysia/fa-cup;malaysia-fa-cup;FA Cup;MALAYSIA: FA Cup;116
3264;malaysia/national-cup;malaysia-national-cup;National cup;MALAYSIA: National cup;116
4522;maldives/premier-league;maldives-premier-league;Premier League;MALDIVES: Premier League;117
4665;mali/premier-league;mali-premier-league;Premier League;MALI: Premier League;118
1214;malta/premier-division;malta-premier-division;Premier Division;MALTA: Premier Division;119
1728;malta/fa-trophy;malta-fa-trophy;FA Trophy;MALTA: FA Trophy;119
3478;malta/division-1;malta-division-1;Division 1;MALTA: Division 1;119
2296;malta/premier-division-aditional-match;malta-premier-division-aditional-match;Premier Division Aditional match;MALTA: Premier Division Aditional match;119
914;mexico/apertura;mexico-apertura;Apertura;MEXICO: Apertura;123
2401;mexico/liga-de-ascenso-clausura;mexico-liga-de-ascenso-clausura;Liga de Ascenso, Clausura;MEXICO: Liga de Ascenso, Clausura;123
3456;mexico/copa-mexico-clausura-group-stage;mexico-copa-mexico-clausura-group-stage;Copa Mexico, Clausura, Group Stage;MEXICO: Copa Mexico, Clausura, Group Stage;123
124;mexico/clausura;mexico-clausura;Clausura;MEXICO: Clausura;123
964;mexico/primera-division-playoff;mexico-primera-division-playoff;Primera Division, Playoff;MEXICO: Primera Division, Playoff;123
3031;mexico/liga-de-ascenso-final-stages;mexico-liga-de-ascenso-final-stages;Liga de Ascenso, Final Stages;MEXICO: Liga de Ascenso, Final Stages;123
4620;mexico/campeon-de-campeones;mexico-campeon-de-campeones;Campeon de Campeones;MEXICO: Campeon de Campeones;123
3187;mexico/supercup;mexico-supercup;Supercup;MEXICO: Supercup;123
3202;mexico/copa-mx-apertura-final-stages;mexico-copa-mx-apertura-final-stages;Copa MX, Apertura, Final Stages;MEXICO: Copa MX, Apertura, Final Stages;123
2400;mexico/liga-de-ascenso-apertura;mexico-liga-de-ascenso-apertura;Liga de Ascenso, Apertura;MEXICO: Liga de Ascenso, Apertura;123
4523;mexico/liga-femenil-apertura-women;mexico-liga-femenil-apertura-women;Liga Femenil, Apertura - Women;MEXICO: Liga Femenil, Apertura - Women;123
3201;mexico/copa-mx-group-stage;mexico-copa-mx-group-stage;Copa MX, Group Stage;MEXICO: Copa MX, Group Stage;123
