2017-09-01;590195;FT;1224;-52;-74;Czech Republic;Germany;1;2;1504291500;1;2;2030;1
2017-09-01;590196;FT;1224;-139;-14;Norway;Azerbaijan;2;0;1504291500;1;2;2030;
2017-09-01;590257;FT;1226;-151;-10;Romania;Armenia;1;0;1504291500;1;2;2050;
2017-09-01;590286;FT;1227;-119;-60;Malta;England;0;4;1504291500;1;2;2060;1
2017-09-01;590287;FT;1227;-164;-165;Slovakia;Slovenia;1;0;1504291500;1;2;2060;
2017-09-01;596010;FT;2817;-75;-211;Ghana;Congo;1;1;1504279800;1;2;2220;
2017-09-01;596004;FT;2817;-137;-34;Nigeria;Cameroon;4;0;1504281600;1;2;2220;
2017-09-01;596009;FT;2817;-36;-168;Cape Verde;South Africa;2;1;1504290600;1;2;2220;
2017-09-01;596007;FT;2817;-127;-118;Morocco;Mali;6;0;1504296000;;2;2220;
2017-09-01;596002;FT;2817;-187;-45;Tunisia;DR Congo;2;1;1504296000;1;2;2220;
2017-09-01;686892;FT;3382;-194;-47;USA;Costa Rica;0;2;1504306500;1;2;2380;
2017-09-01;686894;FT;3382;-123;-143;Mexico;Panama;1;0;1504315800;1;2;2380;
2017-09-01;686893;FT;3382;-186;-84;Trinidad and Tobago;Honduras;1;2;1504310400;1;2;2380;
2017-09-01;590255;FT;1226;-98;-216;Kazakhstan;Montenegro;0;3;1504281600;1;2;2050;
2017-09-01;590285;FT;1227;-111;-159;Lithuania;Scotland;0;3;1504291500;1;2;2060;
2017-09-01;590256;FT;1226;-53;-147;Denmark;Poland;4;0;1504291500;1;2;2050;
2017-09-01;650272;FT;3103;19959;11960;Bad Gleichenberg;Union St. Florian;3;1;1504285200;1;1;3480;
2017-09-01;650508;FT;3104;15095;6592;Seekirchen;SV Grodig;1;4;1504285200;1;1;3490;
2017-09-01;650275;FT;3103;7682;7683;Pasching;Allerheiligen;3;2;1504285200;1;1;3480;
2017-09-01;650739;FT;3105;6819;19962;Admira-2;Bruck-Leitha;4;1;1504285200;1;1;3500;
2017-09-01;650732;FT;3105;2262;15101;Austria W-2;Stadlau;3;1;1504285200;1;1;3500;
2017-09-01;650733;FT;3105;2003;15098;Parndorf;First Vienna;0;0;1504285200;1;1;3500;
2017-09-01;650734;FT;3105;15097;9394;Ebreichsdorf;Neusiedl;3;1;1504287000;1;1;3500;
2017-09-01;650735;FT;3105;3202;13798;Horn;Mannsdorf;3;0;1504287000;1;1;3500;
